Identifier	F516_21h	F516_29h	F516_33h	F516_37h	F516_41h	F516_45h	F516_49h	F516_53h	F516_57h	F517_21h	F517_29h	F517_33h	F517_37h	F517_41h	F517_45h	F517_49h	F517_53h	F517_57h	F518_21h	F518_29h	F518_33h	F518_37h	F518_41h	F518_45h	F518_49h	F518_53h	F518_57h
SCO1379	4.470435303019755	4.16817018941744	4.79310085356714	4.5427753279803005	4.264197959332935	4.477583145409694	4.305978229738923	4.332837970637054	4.5752651127744945	3.184889182254683	4.598231245215102	4.503067583715095	4.652113847744673	3.677319580862359	3.8258842715564176	2.839390613077473	3.636615384940429	4.287963558354139	4.048190348399838	4.5999081875106125	4.667421039449249	5.006796503776641	4.393982189015853	4.477583145409694	4.207394704541288	4.455196497738114	5.133890041787037
SCO1380	9.028191452544176	9.499671332774781	9.279638207828707	9.718483174701866	9.80128629563178	9.755369492014431	9.798914549241776	9.405911782503528	9.555668304157049	9.057900532463966	9.415233180801245	9.441506465344759	9.516464653298023	9.33612905884268	9.306441031255352	9.380825388307446	9.479799286605305	9.573476297676127	9.089842873897583	9.46284696389083	9.539843863071871	9.96664164092802	9.481778106265201	9.468861405400261	9.58921153592417	10.01360387071794	9.827515336599848
SCO1381	10.897257626676291	11.027558582065526	10.85125292381842	11.85122649602958	11.504190356736492	11.131938973590866	11.152749090783086	11.021297499853802	11.113322445584435	10.916067967106125	11.06245758945981	10.978367031089737	11.65738044254713	11.403993346951246	11.1836201199222	11.197908839322098	11.063694098872663	11.29248317410511	10.855466632192222	11.14198901048518	10.954569657960382	11.638355764780437	11.267280045080561	11.140314163865268	11.097802998014428	11.30651801793706	11.452983027311385
SCO1382	10.601877560092786	10.576631436219605	10.627281743583218	10.512867896506553	10.261045864364712	9.853664473783706	10.133859681012472	10.090447518598832	10.192828033626903	10.62475864360667	10.552283168300608	10.329975610016273	10.21638947449805	10.161105228731731	10.150080554816856	10.240389431023758	10.211727365125663	10.295659808576582	10.580565111306717	10.549020328041049	9.51390355882551	10.022898492958298	9.602587476026248	10.16560852337471	10.141744320025358	9.863856165619195	10.336397303099766
SCO1383	10.442192411206019	10.559111279315657	10.536549343681724	9.727457621509531	9.380825388307446	9.237752435668973	9.24832150771244	9.506713253042145	9.531436951041933	10.377789963323018	10.52560029910131	10.455891793599783	9.777397711371773	9.815712925749018	9.732525377716211	9.586046564016364	9.509227116019565	9.403085134130563	10.520857055720708	10.603760407677335	9.878380072381496	9.611350284441533	8.825089739015707	9.613111853481808	9.613111853481808	9.08847141009165	9.415988758534496
SCO1384	12.22767065334818	12.477002529408836	12.467710519176109	12.13523101745051	12.104006516601324	11.87216549464739	11.85122649602958	11.85782787855807	11.696597371687782	12.194324579828807	12.57095414376164	12.419569895491957	11.87216549464739	11.933270384238646	11.820567061834451	11.861631461862409	11.704841654130679	11.679340206841283	12.265075552205014	12.47280308231324	12.288992466086327	11.980394863548607	11.968254038116594	11.92211520112955	11.954630424821262	11.765437135138082	11.891383649615413
SCO1385	9.921994198325756	10.189213094973676	10.440264910477087	10.423980099656884	10.238253045603347	10.080449302206897	10.140939853717704	10.114496606982502	10.051901097146882	9.985259562136937	10.48622227301883	10.0446034607408	10.197434373503127	10.372699253731929	10.22213027408733	10.309914435916056	9.992211589120956	9.862072242156104	10.020027982866809	10.200245596460038	10.21115722194693	10.445579249663094	9.984737033003057	10.297724267207585	10.22479097206385	9.622859757535458	9.85446086172777
SCO1386	9.051776869587735	9.212852897866847	9.358075105253766	8.59068587506362	7.612361831144691	7.303076381800277	7.713121442451092	8.52090361667415	8.402701519179141	9.031207544924664	9.053343314948268	8.855346377685242	8.43695236969005	8.63877864781656	8.610238468658626	8.616165440778424	8.578857041487556	8.465463850077171	8.92675664637818	9.182062617828354	7.5906618952305305	7.653693343761633	6.583624177884967	8.49372718983013	8.32441402341567	7.016130309494287	8.482720507264037
SCO1387	10.529407348895706	10.487867951410951	10.521863888677432	10.025735017511279	9.994341593274141	9.964633217994447	10.063070610510898	9.995102893522722	10.009221842295542	10.50496406634371	10.597212316735725	10.466657344348324	9.747093070191237	9.982368206862258	9.967759697364231	10.114496606982502	9.997725955355866	9.927202891369268	10.511455567864404	10.63376416958467	10.183377176943047	9.846007624864352	9.743147769219885	10.093617127831754	10.14382495673168	9.846007624864352	10.088167502286087
SCO1388	11.686458662978954	11.53526053613086	11.359185963910448	11.762946220425436	12.085591325322278	12.383228444237186	12.315188577711071	12.146373561370561	12.169615428174156	11.736044977798564	11.461947273680888	11.327345124138404	11.666558596794644	12.01287063025925	12.32251355127031	12.386239987035042	12.32251355127031	12.285682210575366	11.803303713950273	11.49413818002658	11.527579566942045	11.971579589866552	12.179785451421926	12.30163866292861	12.439360564727657	12.31937569994051	12.288992466086327
SCO1389	9.608708969121544	9.381770918752576	9.54815164413896	9.057900532463966	8.716733202594543	8.288567592238747	8.57846917982111	9.172642851857962	9.114874704742626	9.771456303670352	9.625691837352848	9.43723129563215	9.053343314948268	9.051332781967304	9.158897906083181	9.139293617334143	9.078663757154661	8.997635469319896	9.748556784247754	9.467454892129773	8.501305037756644	8.461921970188929	7.548600574194749	8.984538705195124	8.975662396010998	7.750341546863441	8.829355868604608
SCO1390	9.783984262765143	9.526130229021568	9.553628452756787	9.518617354918394	9.339274939109803	9.194548747478086	9.413897862547099	9.737962707026544	9.813140203490276	9.553628452756787	9.360601576375524	9.058063107843546	9.780268897959058	9.623318326231008	9.787091831975689	9.685915898735074	9.614967574425844	9.93561693188181	9.777397711371773	9.500494450381627	8.155367382501122	9.203107792040784	8.55489299377934	9.664234676026053	9.63308852692893	9.299030899546288	9.765846996108024
SCO1391	11.34687543620633	11.151150218247679	10.759165839281703	11.255672319815453	11.393471522351994	11.637275652376836	11.635194754786735	11.595305621765233	11.723978171199509	11.230877687013088	11.120580365041837	11.181754548762118	11.513397550214552	11.45185249443741	11.612286194220156	11.601829428617783	11.602982418950406	11.770785665586095	11.344095947985014	11.217502597824186	11.248357659828265	11.601829428617783	11.435920046580252	11.630574425674537	11.714780400829252	11.828917973368686	11.634193969600233
SCO1392	5.997128329687746	5.679630759343782	5.3776465821153545	6.379189192524871	6.047022125988039	6.826026697264429	6.339621998006811	6.875844272346132	6.805206879188024	5.684004596636825	5.928729006739797	6.094515692544055	6.0889665272474955	6.147741821924441	6.497799740393438	6.626119914659412	7.026112691508518	6.7471468733678615	6.12442388505311	6.105210224783125	6.5970820084691155	5.458633678123822	6.376434066677119	5.795700182169015	6.140839191420778	6.537185069839584	6.966788304715733
SCO1393	8.257597272692607	7.799888688862286	7.981276690203174	8.142831278383184	8.569185257350377	8.89499498087818	8.55761149771466	7.770265643524355	8.214850433465148	7.9667552728356466	7.844900662896434	8.512644842670646	8.226802852546227	7.696653851604045	7.880707438718915	7.695550060045695	8.135022654267765	7.992328351674596	7.991119943198521	7.792485399287307	8.931881482455038	8.102077745331844	8.971676985805338	7.828315838222003	8.106715696572756	8.81288906391268	7.95319299542464
SCO1394	7.810674348493323	7.833293530183477	7.720099505242049	11.683264693873166	10.927915946393387	11.100423689155935	10.87084101752629	10.786019588772856	10.794326790201469	7.5923873615514665	7.9162965034031645	8.91879005656316	11.701520959458504	10.799283075902565	10.880058973960697	10.78393521088202	10.917066982038753	10.830801663270115	7.8600961733267845	8.084887721580158	9.624435109812978	11.583894665814983	11.088965803362527	10.727433155974232	10.846973983797193	11.109623374843693	10.70928573355565
SCO1395	8.334620325517605	7.735910874965678	7.136322932779246	6.642600475899658	5.741824467809461	5.79530542570187	6.2255890849690765	7.391560379827923	7.192560562462303	8.174939037555298	8.040944930695154	7.076278597417276	7.226993146356916	7.416801735220033	7.541384957494623	7.356788922516874	7.309652756776212	7.066309485447524	8.25366770031894	7.755087469807128	5.9521492071939575	5.883573932257476	5.633400642970724	7.486089813651354	7.103508191660676	5.893385734852763	7.3306975689115035
SCO1396	6.208450889311244	5.139385963578958	4.79310085356714	5.425795450878195	5.578299703893446	5.964995912721291	5.953302315780325	5.42634479583613	5.466912451043727	5.944759735118826	5.73732198472724	5.401544808622905	5.091168255452107	4.841860523903133	5.125965225634918	5.1253572524537185	4.709286056937224	5.489635173083642	6.092315052608111	5.394661344233951	6.270696076318934	5.8293755849203315	5.820129844501613	5.1225787466249795	5.349417771486964	5.9346289288267045	5.5152525745132035
SCO1397	7.23126615209316	7.017924501382675	6.441215359742453	11.547449688616055	11.244873239269536	11.075883982476983	11.354815160622163	11.04722916467204	11.110544820438339	7.527951325826656	6.947947274352431	6.94667387051697	11.454161538995164	11.058309159766765	11.147337881581533	11.090575711255179	11.14198901048518	11.265329781419366	7.493546942664564	7.190812498709853	6.746601860036771	11.285865604779396	11.074325459374688	11.181754548762118	11.070849795107604	11.31372820248074	11.419114276394344
SCO1398	5.716079763348007	5.738540956388169	4.674927038385238	9.647372382704	8.766770747856691	8.35576515568022	8.505107941540432	8.921642105826926	8.881067794304952	6.25617096744069	5.73732198472724	5.582903671620653	9.460140950865984	9.053905539343992	9.000645506138653	8.829141934014897	8.889637264656983	8.954572651480742	5.6158513455158765	5.318995435439289	5.699117234721442	9.162333425631168	7.9112688631244605	8.83970833569497	8.724675031740691	8.4859735770587	9.122573669559202
SCO1399	10.399163789860305	9.39653348470447	9.066130507244699	8.640034452084581	8.471645596863482	8.37422992060328	8.840337373093949	9.085639429577906	8.89826098805382	10.267671476212222	9.188854997318513	8.820514838453477	8.715278086646546	8.955974273099597	9.04469955253101	9.131585562944956	9.013358768588727	8.887036701640024	10.177299776649853	9.43579324451402	8.031247152284989	8.08693670454511	7.8564500392799355	9.09075125168254	9.181031520871883	8.197082691628964	8.91265499741385
SCO1400	9.795421047869947	8.877213352956844	8.497073327831698	8.053600431341398	7.331488920251929	7.1694727902418744	7.418143258208581	8.553420490841255	8.37033939865129	9.62677379183489	8.857275996558986	7.915542137308454	8.163476873208726	8.381762206216417	8.574265747101279	8.490359266694629	8.574504911974753	8.375811703281098	9.637752104377892	9.00388788628179	6.459735312430202	6.743771700662018	6.633746427332197	8.480417374729033	8.384405102560681	6.901576900091536	8.319342302756093
SCO1401	10.10041744153305	9.085639429577906	8.746692156565343	8.149457618452677	7.570928958924484	7.520491621216253	7.968743555513292	8.746889975766685	8.60687609351615	10.058011769475094	9.15648784634767	8.344679363553258	8.618383280123899	8.749940564321522	8.813417853781745	8.837465687344867	8.754561711612306	8.635434382806435	9.984214503869175	9.1903562153623	6.93965582233737	7.146506126490125	6.906818222735534	8.671298150882581	8.70261278686229	7.028041416059836	8.586060093689444
SCO1402	10.654923722909109	9.6616482353566	9.052531286234883	8.970579128490476	9.491785207887624	10.020852193764625	9.859529157614121	9.243758028245834	9.298426548278451	10.620512518505707	9.646483788549611	9.541753949823804	8.973999478057516	9.239092256502946	9.196104950827756	9.202879921838564	9.40417985415039	9.2451559891669	10.351788821853368	9.575045033738395	9.987433002379072	9.432239739199401	10.093617127831754	9.245874320340464	9.431815548810764	9.994341593274141	8.963285923711611
SCO1403	8.967268287193203	10.03997231821461	9.847257988777132	10.402650097435119	10.589258345499054	10.78104922150256	11.181754548762118	10.85194306441013	10.826950107795547	9.408300180768993	10.209944692067584	9.88178985139748	10.743319943051652	10.819983934828407	10.777756281450593	11.04429141040317	10.777756281450593	10.898109300555177	9.508893931284476	10.178969500457427	9.613111853481808	10.554063235583412	9.968806217823325	10.962339046088262	11.163554452918703	10.625269934944152	11.004293350677159
SCO1404	8.139961140465697	7.824703632293204	7.811637010735974	8.02549796302609	8.93679481831203	9.266483604596194	9.066643297380704	7.764919345452865	7.931921580603396	8.120713693275334	7.8203161059104485	8.831307706117526	8.00715773366332	7.7441003305099265	7.450024570347206	7.496698148079081	8.116964113518268	7.626284375502708	7.985779012953763	7.727765782795502	9.261239956656649	8.89826098805382	9.631900178316057	7.861079955573247	8.276959427512	9.706511700958107	7.519845350351905
SCO1405	7.391560379827923	6.766574200106613	6.92070598908166	6.776606088263363	7.928689876151348	8.638066414840376	8.028661392082146	6.8992308248636425	7.407424941567161	7.230121116864279	6.642320718633172	7.450024570347206	7.303273552989157	6.4446143229005495	6.631432695718378	6.5616296351895365	7.222734958311867	7.101173614955449	7.256497449041962	6.805937940206268	8.396067349739118	7.94892688143537	8.432176126583991	7.017924501382675	7.527448885927461	8.716733202594543	6.792476494211241
SCO1406	10.076415885524698	9.598121326787734	9.746079679292036	9.305301909688092	8.636053420655024	8.656364720425731	8.746889975766685	8.698305566016057	8.747087794968024	9.931450070581338	9.657097146417733	9.363628577041158	9.026228358295546	8.873779786587267	8.679232993489293	8.688395565340032	8.734447918198343	8.600790684109406	9.900101275495297	9.481068974894699	9.148073141845078	9.340879941965039	8.616641923794282	8.821247108810027	8.749378823566953	8.493479744246672	8.86331199237805
SCO1407	8.951461668203716	8.77126739682453	8.57279868911734	9.04469955253101	9.976206747624328	10.31109271826653	10.066387968599795	9.000196848814278	9.17324245938793	8.842116328610318	8.762469048162528	9.746586374741636	8.918423882450035	8.933193068565986	8.887036701640024	8.797693850082409	9.306441031255352	9.080453150518643	8.94398792820005	8.931881482455038	10.161613077974144	9.807803745912407	10.516889086225731	9.012595581782747	9.424997025691958	10.68560558690317	9.111069597428994
SCO1408	7.349475609295919	7.217396421258026	7.117493527542504	6.898030768338041	6.541107750933807	7.084829812282295	7.061792416317653	7.741163208026767	7.7181521975145255	7.12145725968376	7.442698538182981	6.976727481371781	7.588622204584221	7.653693343761633	7.541384957494623	7.51842650804046	7.777702137298272	7.722889739855326	7.472912419228038	7.264932879653182	6.275847448560488	6.835630986186494	6.45865134668772	7.392633550885068	7.286968850239984	7.311046339946959	7.656868925414372
SCO1409	8.844909211942774	8.793870196333526	8.853699849242027	8.347562078855983	8.695957930710794	8.784490274879662	8.687178223621324	8.77468233205949	8.869626518471978	8.780486140696436	8.818917107649417	8.957291340095445	8.44467157439275	8.521471255949965	8.66636855588988	8.569724111186048	8.75993193396796	8.717930289377927	8.78165113535548	8.776993713174008	8.420260348190599	7.910485629430173	8.75050230507609	8.598781668374299	8.503807479927735	8.881976011182896	8.722011356200893
SCO1410	9.407217761702597	9.424475394366022	9.328977739865298	8.753025075370044	8.28093243778023	8.130852993053514	8.662568611319672	8.90097096299321	8.906174074152352	9.506713253042145	9.544419059852583	9.274200265814429	8.778531330634337	8.742712199710656	8.870158382607496	8.881976011182896	8.960722155864538	8.834786316894725	9.59066585830211	9.530744869026606	8.67804696039808	8.401390201992664	7.8564500392799355	8.887817734536384	8.813417853781745	8.388110643326687	8.981842837115572
SCO1411	8.739262558690722	8.095482993901085	7.84774978222258	7.734680555072312	8.531700208250617	9.055456219298797	9.081334437032405	8.907918835229564	9.188854997318513	8.776026153971069	7.776308381312868	8.273313784824563	7.20188577573375	7.955864404077927	8.136081908890688	8.586586795905518	9.082450068527319	9.232677789673092	8.685025279055768	7.9757382369370955	8.690335646496203	7.814003502810944	8.780486140696436	8.561518282325858	9.123482213464701	9.38738268074746	9.16083165721776
SCO1412	7.61536061619586	6.884033059126099	6.343951591447744	6.349701246205971	6.675671403009704	7.424002310774272	7.409419150983368	8.032348296213442	8.107922969064163	7.570928958924484	6.642320718633172	6.438235426092122	6.195715779056232	7.081006882630982	7.223887764615758	7.465872314877388	8.110491694670493	7.986671353252588	7.219520592391314	6.775550231992096	7.168027715500739	7.097628771963242	7.389115793398095	7.3115939902318345	7.95021958997452	7.697032816466262	7.920291979862194
SCO1413	9.231399920650626	9.300654006975604	9.62775827347555	9.963247889059781	9.273032269028416	8.919799680874078	8.894520155430481	9.077625586357724	8.989173280570494	9.200461274731568	9.210285653195552	9.280915670330419	9.657534022522618	9.143297220674805	8.84900281929681	8.758214940608866	8.820151687275597	8.868140536097847	9.302192442329794	9.193875357940675	9.472941837948103	9.477634628249547	8.96633747183655	8.813417853781745	9.11679379073911	8.975374010658484	8.941078319772181
SCO1414	8.7239636297396	8.732168276311443	8.686863774451053	8.338935932343642	7.511742215204781	6.71852351758187	7.457252538363332	8.275464797058426	8.179884733697037	8.746889975766685	8.766770747856691	8.314801392930388	8.45939438288502	8.45219715549465	8.29252112002423	8.288150979795617	8.268085802847782	8.146849839070464	8.783542102799736	8.835363234642422	7.0013605012302484	7.386588206851161	6.348352542046528	8.333335081518458	8.140637936892162	6.687622806886153	8.240992463785313
SCO1415	3.522350172617969	0.0	2.602226178049403	2.602226178049403	2.0840023102918477	2.272469640721253	2.176830186811284	3.433171196691995	2.5647792900166078	2.4159344004560435	3.600704345644954	2.2928688488690336	4.015982917301237	3.115992934741331	2.9650802880629867	0.0	2.63551720815931	3.3186886350095004	2.4247485948619913	4.058241524271961	2.303034084278352	2.976130951515731	2.6256542883397893	3.0411240619305655	2.8078325287282446	2.034226221357871	2.705414291836485
SCO1416	5.425795450878195	6.051714808755246	6.19808695124412	6.871369764110863	7.943358255798318	8.516364854486628	8.112513926831511	6.671611097372122	7.14279139738264	5.835935205824211	5.928729006739797	7.635038206685279	6.880013918373716	6.54488517685048	6.538610532002239	6.671521293674689	6.817937789985144	6.7471468733678615	5.67005467935675	5.901474270172741	8.592058098514695	8.382971437768358	8.674782799065381	6.656986368037628	7.3191979718946705	8.746275066047579	6.389870814266596
SCO1417	8.453015436153349	8.57279868911734	8.157568430004794	7.99811830018875	8.377232228660167	8.885517133569914	8.54699433184938	7.955411573335391	8.042368848866586	8.203727415838092	8.56585497992241	8.401058280208357	8.125503123680415	8.034271339922842	8.197817192682383	8.098164922208099	8.171338377754214	8.16953482204547	8.767599532086642	8.7152465998134	8.560921154118015	8.628542485001596	8.699460257874389	8.224642979889891	8.392672774659756	8.931881482455038	8.067689055501678
SCO1418	6.691405850326678	6.800424299080465	6.5354874809422725	6.179132752140905	6.100313857591921	6.067763688299274	5.880759654341769	5.42634479583613	5.791372670286112	6.531204533865608	6.730661277435805	6.674122709340017	6.288767669559606	5.879637243952448	6.0488798831218515	5.83433768617888	5.519568075116365	5.537102334499595	7.317778458491041	6.643372837222804	5.9521492071939575	6.1316387128707595	5.9346289288267045	5.567129375466234	5.623115908072541	6.225488835039699	5.7233528065611
SCO1419	7.7982579400980905	8.204532080996056	8.063875848967045	10.054585947611208	9.219511358090699	9.13868595701274	9.24832150771244	9.038542371907964	9.022646645912852	8.02549796302609	7.930870067004356	7.553204783631238	9.704200463119637	9.188854997318513	9.207081624165129	9.270178336963903	9.306441031255352	9.354520013584976	8.074143265339924	8.365488238320891	6.674207389521309	9.146769590402702	8.780486140696436	9.130553365968694	9.188148553596479	9.185964198950426	9.548471217451526
SCO1420	8.584968494524661	8.595608936467244	8.67639746118253	9.285423254082447	9.062416431898443	9.279177487601569	9.031207544924664	8.423509443702706	8.498496424287417	8.640543392562298	8.4859735770587	8.84900281929681	9.0619161833591	8.772354520051211	8.743388600842792	8.623564140876958	8.638066414840376	8.452454875832286	8.440330821315772	8.718848829718285	8.84183531148422	9.468861405400261	9.353387409353244	8.72751642477946	8.779367747129134	9.19162073375838	8.413693798662102
SCO1421	12.398429098827028	12.911582827735431	12.526708019380397	12.827228265415016	13.001763182118266	13.086149313620293	13.141664951849515	12.81576004713775	13.038848778724555	12.486741895001504	12.83681370509099	12.35784145661582	12.591137400173704	12.755160160220461	12.88498257441828	13.001763182118266	12.821826418097023	12.949365461153826	12.374133208800632	12.88498257441828	12.372694540023597	12.595613816437607	12.750708740301919	13.024356525631084	13.007389462105825	13.126840963691196	13.357406112320128
SCO1422	9.972966355202084	10.152120721434866	10.420653134628513	10.418069060788465	10.564112347711331	10.456519161796813	10.456519161796813	10.321723371501589	10.367717753514377	9.847807358685664	10.139255498838489	10.127123263425974	10.257049696556491	10.322706148300668	10.38306754790602	10.420193088201337	10.324230900106416	10.31471369282255	9.860899626926328	10.137625500507461	9.847807358685664	10.18633038467593	9.941370645217587	10.551249068909243	10.412117621003786	10.132572563733	10.509165422848309
SCO1423	11.523020472035585	11.55535007191515	11.608040659042437	11.45185249443741	11.119377754246775	11.013422359541408	11.211502475832713	11.04722916467204	11.047872105553683	11.508403626101199	11.450721961563438	11.474487685762682	11.02372092130065	11.092345324976304	11.100423689155935	11.143443555052825	11.051875496380617	11.072580491952015	11.489001807762062	11.527579566942045	11.357034581570412	11.08760823995426	11.084386289767968	11.145363176037133	11.23617178587506	11.148200414788255	11.31372820248074
SCO1424	7.564353413410144	7.727765782795502	7.297320031539153	7.196356814540505	7.527951325826656	8.180500693234258	7.893906902851848	7.971348281750923	7.8674817542052065	7.917155274496034	7.744620157626699	7.481000303660736	7.883866467636745	7.765131501821267	7.644710313783888	7.688466038255521	8.116964113518268	7.811637010735974	7.8600961733267845	7.519748638742403	7.114763087717821	7.563833183079739	8.031247152284989	7.690679210226206	8.090015091477431	8.400005497478233	7.5336445937261916
SCO1425	8.38784570692092	7.7441003305099265	7.912018804391494	7.141685746193614	5.962240023055109	5.79530542570187	5.953302315780325	7.349475609295919	7.00271752600215	8.315884421911363	7.804607864902	6.813797412019785	7.303273552989157	7.303076381800277	7.3479771207955675	7.333471265370919	7.010570485473185	7.026833632895855	8.144327570045157	7.986214416921486	6.027374750925579	5.923129797618708	5.456118808215097	7.123297007971324	6.451751827305094	5.55819712340067	7.303508942836371
SCO1426	8.659432003029025	8.630878189009216	8.64968876668974	9.724625823525722	10.009221842295542	9.944033540292173	9.864609486020184	9.788732649134197	9.598568931840061	8.565172730542228	8.56585497992241	8.017125842259873	9.671969610048613	10.041549387813825	10.12638669085553	10.244462120501243	10.006530801802288	9.876729224773282	9.132676100553091	8.277468845721913	6.536993895576037	9.521972531671217	9.096262202782304	10.091230193280365	10.139698160654453	9.328130631086877	9.751872779098186
SCO1427	6.446910197956068	7.017924501382675	7.676807415035441	6.871369764110863	5.855830743832341	5.592046572432734	5.7232087815501425	7.141810299215621	6.902438767896681	6.310747130115523	7.197083238213461	6.790583278136544	7.47800853565976	7.440772662226211	7.405499757434633	7.255894345227062	6.907974468070494	7.222287415520854	6.47613668433217	7.088139689805752	4.988179918595615	5.105579687571026	5.004753564007686	6.955798708628564	6.07572012102508	5.477811433210958	7.117493527542504
SCO1428	8.55008979491494	7.958446002492934	8.411439178064033	8.439390206304953	8.766770747856691	8.97203342530049	9.027679349401687	8.721433871042144	8.76445955830866	8.583889446522896	7.891987013538509	7.963587029513568	8.142329824702573	8.60687609351615	8.967268287193203	8.928577294751936	8.858397202084195	8.743021630053637	8.340424298015357	7.886625013454079	8.304289366257375	8.647285680155958	8.561518282325858	8.907918835229564	9.062416431898443	8.704649918270778	8.730407741304553
SCO1429	5.165618029974442	4.5994514828025705	6.009443887804149	5.224943353690943	5.738274986288772	6.19561438775871	6.40531405589446	4.762888001004052	5.829255510224586	5.565646700151451	5.4760678351857095	6.02067195995699	5.218024370782725	5.285572593331533	5.045579892167945	4.894918210562093	5.170617224474455	5.394661344233951	5.553417770425954	4.881438734058111	6.340720439216035	5.080072014917677	6.407160741617674	5.397375427116466	5.5666396312720225	6.00981185644172	5.624972754406266
SCO1430	9.182454383583146	8.793870196333526	9.209874098173294	8.993897448905745	8.631154326360036	8.438358275026829	8.35576515568022	8.765654979911636	8.878065815277463	8.95804005640139	9.019753618164117	8.735462110138606	9.132301488637433	8.925711850387584	8.802496771760524	8.975374010658484	8.725074245297092	8.980846531509334	9.008645344345762	8.753307893601654	7.513768104771013	8.39345431199224	7.81033250551543	8.815628611163275	8.85545827961025	8.094428112453777	8.970031184389232
SCO1431	6.627886702459105	7.1062240669637635	7.297320031539153	7.890150477590189	6.168232081807385	5.841067004759552	5.779132168932705	7.3044763050843775	7.398719347749428	6.701546442978442	7.086326304369256	5.699117234721442	7.760798922959808	7.653693343761633	7.580334438744274	7.761213116924733	7.363354300263467	7.4405413484450404	6.912138977480012	7.1549749532825295	4.765849458000028	5.760514664761772	4.984861246342275	7.5197969945471534	6.612365467273913	5.53168663894715	7.740373455286305
SCO1432	7.481549827807388	7.847807175531078	8.117953807385966	8.747087794968024	8.485224454150213	8.560533579597859	8.507783499862398	8.859062194540426	8.859887640047486	7.452873877393445	7.838404862405156	7.821001231297206	8.914198609717484	8.757162102499242	8.66636855588988	8.684172313667878	8.803422841743789	8.921642105826926	7.3370065600491365	7.901783835918065	7.750341546863441	8.46746545753004	8.090593070966587	8.691797435939417	8.580906196747282	8.237258352604771	8.533906650295172
SCO1433	6.691405850326678	6.465826856244594	6.307291352503828	5.552459848120693	5.519568075116365	5.477504996910597	5.472319414393773	5.552076497956555	4.745390740611473	6.689804337410654	6.422018169356983	5.364040403399776	6.327977083356599	6.147741821924441	5.878546620081086	5.436348397594992	5.856097270404515	5.884087466343114	6.655726248685687	6.375257119968714	5.139786213762536	5.694445648916644	5.633400642970724	5.605267297830563	5.631820137747948	5.893385734852763	5.395359141696564
SCO1434	10.811264314528778	10.957438288663992	10.99426783836374	10.997236554318153	11.051875496380617	11.083136727286306	11.113322445584435	10.783276293410468	10.766794464477734	11.020547107257588	11.004293350677159	11.10243184807704	10.600439989029569	10.756681110390993	10.895649603126252	10.897257626676291	10.76262700108028	10.834800953437083	10.849507031599432	10.932277289710983	11.156913790880258	11.039000469057372	11.014764748530535	10.907255365287696	11.017344635457992	11.068662101688863	10.915336438697963
SCO1435	8.400005497478233	8.079118234326023	8.490793451583256	7.969307195178957	7.673861907474587	7.65957975561775	7.66557266997794	7.693594468079801	7.643605598131293	8.460042467494846	8.117373166697254	7.748893259110236	7.809990662537538	7.482197665044632	7.660057294760767	7.580417538577465	7.823231068363663	7.816503543581478	8.233720427013031	8.268085802847782	7.822473811112867	6.669639341850249	7.2991748831712595	7.633397774913988	7.351647289363249	7.552491241103994	7.42630372151816
SCO1436	8.1699102696471	7.799888688862286	7.9219875261416846	7.570122641877994	8.132596940800374	8.230637709589685	8.119534833589935	7.880707438718915	8.089104189620183	8.07246358131243	7.827211345795673	8.158018100901737	7.995339827904745	7.891424940412618	7.9570861876865395	7.803219301887008	8.152179934397207	7.940458646646833	8.085346047779057	7.792485399287307	8.257271123567937	7.883492214277023	8.388375579732456	7.828315838222003	7.930372525405755	8.521272943729326	7.84095812654596
SCO1437	8.614864175021504	8.142329824702573	8.369558206614515	7.734680555072312	6.733264774124433	6.451751827305094	6.529854770784507	7.538624440967192	7.51452613596692	8.464291908147452	8.259508069566369	7.2763648285411175	7.801508812864492	7.551057300102729	7.6023402590170654	7.356788922516874	7.619678981592713	7.546406874961445	8.585828498479152	8.12405685872131	6.250742512720863	5.9346289288267045	5.890159985278598	7.452273018640331	7.180626968009182	6.058765665355114	7.437285537758299
SCO1438	10.625269934944152	10.225615609055456	10.291925744758592	9.820306800788005	9.532363793253227	9.548471217451526	9.58993869711314	10.10041744153305	10.027346430851695	10.488948380163725	10.23886242024869	10.139255498838489	10.11840433194552	9.942760163173219	9.901837692294679	9.917496222532298	10.079801821742707	10.033293229851882	10.592901833440388	10.267671476212222	9.862587543687155	9.35541772085367	9.175660191323173	9.820983927003775	9.87785363114601	9.468102462936393	9.76114170592568
SCO1439	9.565493575698735	9.249077024262961	9.510102120608636	9.237752435668973	8.125503123680415	7.24510294756043	8.047907094588812	8.752636234164443	8.909984090024547	9.758011903842178	9.409844743602239	9.1552348271722	9.509227116019565	8.904785691694688	8.881067794304952	8.980846531509334	8.889637264656983	8.830378980095196	9.730926176128984	9.442073234786717	7.666968806037977	7.407558357740501	6.407160741617674	8.872854872853342	8.631799775016487	6.987174350811786	8.99914944650062
SCO1440	8.772632479140537	8.04674699414947	9.147299849312567	9.406379633156167	7.189875107344889	7.153546307718181	7.2852522790574215	8.711497105781543	9.028703555686665	9.111412056258768	8.721433871042144	8.512644842670646	9.561808321421797	8.574265747101279	8.288764388767525	8.443632799206878	8.379977773875673	8.635434382806435	9.443156046550019	8.13815050900249	7.67855368689612	7.02111307067163	6.659649136202042	8.293654099443021	8.198746140943271	7.891987013538509	8.975950781363512
