Identifier	F519_33h	F519_41h	F519_45h	F519_49h	F519_53h	F519_57h	F519_61h	F519_65h	F519_69h	F521_33h	F521_41h	F521_45h	F521_49h	F521_53h	F521_57h	F521_61h	F521_65h	F521_69h	F522_33h	F522_41h	F522_45h	F522_49h	F522_53h	F522_57h	F522_61h	F522_65h	F522_69h
SCO4291	5.647150069609985	5.738647959737284	6.751068146917137	6.249123302640876	6.228739322267154	5.812971958761477	6.480356114738117	5.863561047867288	5.514722180870899	7.396215422064735	6.2253738500421205	6.8156046354823605	5.958560302233538	6.095349708408677	6.726709890830637	6.449743139612963	5.8834092427150075	6.641339463440078	5.520942316017301	6.021726628416632	6.231681216597355	7.086911513020317	6.523577593216653	6.110723637613475	5.602137266193665	5.958560302233538	6.410111972540922
SCO4292	9.47453885737355	9.57886064941014	9.757184511697002	9.721890568393604	9.426913550608134	9.45725714652004	9.602689059965085	9.624142081754533	9.711692360330602	9.720052585565668	9.619433476014514	9.805964652704086	9.681143465910989	9.370561609436214	9.616465241671808	9.466446095888356	9.713016370541695	9.580733276917378	9.419851762172403	9.517831704847659	9.694279203816865	9.829194298067963	9.54542517588645	9.495782615481868	9.403015028958029	9.350713726807411	9.40102452341426
SCO4293	13.816986161685845	12.171674033456492	13.249131139844286	12.351033221504567	12.334788153581542	12.017664807160024	11.819382392400009	11.876152026276765	11.833660338492068	12.805461731861335	12.902850665599075	12.53649408772626	12.397717790345713	12.300241548591352	11.868638691890968	11.820709054166073	11.768894236783	11.732739122476536	12.097451950221378	12.384225082051708	13.350007661308169	12.256606085865249	12.28394977705939	11.703797051375519	11.783130156342786	11.778705538178917	11.569356667562321
SCO4294	11.689090273985311	9.858222886012134	11.246068385097958	10.160482090419093	10.42475363837227	10.182258980662755	9.930756773234288	10.18895713998656	10.145658091003035	11.03806662469944	10.730605482730008	10.404511076318657	10.312386305800167	10.483922896871315	10.014941342094838	10.061985778350689	10.139324397056672	9.808714142821715	9.609022218827892	10.112027683505822	11.59016365619996	10.092942233718297	10.564401146286462	10.199162812401136	10.190504941213089	10.139324397056672	9.76725822642531
SCO4295	14.621079660754406	13.91829470436159	13.958020819428	14.38703305272619	14.400475196084475	14.133534121378185	14.10186188355187	14.267712510189547	14.22205752765763	14.21209863837521	13.860296189808999	14.059599524387627	14.58118633133661	14.621079660754406	14.507809060119406	14.328582105849568	14.421267133553993	14.38703305272619	14.38703305272619	14.10186188355187	13.958020819428	14.728326482891816	14.67457333003578	14.964346814894132	14.526124917213503	14.66092928435709	14.560170656544132
SCO4296	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836	17.216009218130836
SCO4297	7.69229966197901	7.936015223792751	8.036665009914474	7.525085379805425	7.834396094319494	7.836926613165913	7.822519269066654	7.836313161928627	7.500789196430363	8.172726209322814	7.594727918402081	8.359533823921298	7.69648576202095	7.56119206560586	7.943927179282873	7.865373922183541	7.591967769935472	8.022101168967495	7.8884228272521435	7.724438821289004	7.477522637696158	7.785529897133745	7.585123980076069	7.394749337856725	7.94309177079011	7.707283082845097	7.590663036402762
SCO4298	8.107478964204503	8.669916349579314	9.061187010075962	8.375142207425469	8.673042708895544	8.657920982720633	8.944195158739506	8.696535208944166	8.319034516517679	9.440791366546923	8.50327454376207	8.957200161121026	8.031831560669868	8.554720814683638	8.90738683035684	8.726466428985027	8.522462047119584	8.796524039683856	8.30658259986925	8.532619076021755	8.576853039326462	8.940081214867153	8.69684113671029	8.508871921134988	8.657399277438266	8.759219651956506	8.854364052933924
SCO4299	8.065610347011582	7.749851070267802	7.026801881128654	7.063548498895865	7.21311321238393	7.5551848876384575	6.919176157040578	7.539470484140878	7.641248525620294	6.415149857221306	7.942471135682927	7.174880802377338	7.163523627070532	7.118711655905972	6.981252921812982	7.318654583395104	7.7064686913796665	7.24496119852742	7.875012949639853	7.839327739575438	7.790387262802896	5.9964867076111155	7.173259383857662	7.412349526483887	7.178068170833324	7.186791519703039	7.2339125483181395
SCO4300	7.5549757556702675	7.526297314629156	6.983952255587862	8.645726491872033	7.590945630161426	7.2616662771972145	6.554802806469693	6.575671307132506	7.751379932837332	5.863272217218196	7.640245569032472	6.488728259202516	8.83769812529278	7.783933188182711	6.787334477638579	7.127706102324424	7.499017405585773	6.7055982636813045	7.495615163135742	7.628429576147441	7.722829223008456	8.188921022937102	7.735259332950905	7.673334497984632	6.951990755367403	7.2680302541598305	7.357563314245283
SCO4301	9.617331328144724	9.957539743933284	10.15857701951959	11.783130156342786	10.492453837831857	9.928342099057597	9.875845315366597	9.846365719569517	9.973288933414782	9.76103450495936	10.091510279727999	10.069340486273255	12.046342240699854	10.800169680477762	10.13616511431297	10.173233683877857	10.339233781516267	10.289895388173125	9.734581721596	9.997989220331664	10.068283803793696	11.861542842180784	10.79758090446093	10.302745556584775	10.2241941204163	10.359938513608546	10.326700762340618
SCO4302	6.60683427376528	6.328206802325424	6.169841500366024	6.095967439562257	5.878835444200352	6.2253738500421205	5.796697213182221	6.204781066911867	6.7323870916957596	6.059203400726474	6.30062190957301	6.21228182771115	6.939983048138718	6.155481691843414	5.8176011803354895	6.140263269831742	5.979578539424525	6.2251131984641255	6.4922405353623205	5.9862096171548975	6.058472697174929	6.175024245948347	5.9862096171548975	6.110723637613475	6.4507235918856	6.637849892186212	6.748603224610166
SCO4303	8.440124286336864	8.109059380124927	7.863059278405258	8.339608596376799	7.757007637921065	8.069506799384726	7.803738205788532	8.019678725055938	8.12047859096047	7.476262498040152	8.290756861523434	7.870584883415554	8.340669462666835	7.986201771107112	7.8457594574739895	7.897196546631819	8.064795809523064	7.845010758481812	8.228243570734891	8.176254825871574	8.143247080950063	7.502053870357896	7.895600098932494	8.054361053015894	7.996585338346583	8.164965547944725	7.868467888917944
SCO4304	6.951990755367403	7.15675757890607	7.106005083614533	6.852315359869005	6.67089728030158	7.018072842300019	7.245302625565546	7.1441741306302795	7.110171608403365	7.349258345165461	7.071513011475085	6.994394133669503	7.014385568397268	6.7019298842289725	6.787334477638579	6.905053044088017	7.011457860906794	7.110171608403365	7.109234720972624	6.957734333347098	7.106538209652207	7.041794872738395	6.951990755367403	6.9462383762907365	6.923826731386784	7.109234720972624	7.096403359521546
SCO4305	8.624279798926501	8.776819487457244	8.938472554051321	8.935000239192561	8.70804810726102	8.628669757569828	8.740853729016989	8.761935414934362	8.96729038133532	8.397615833441568	8.834177063556098	8.919900027292632	8.956654710082397	8.716183906837601	8.685237513231119	8.696535208944166	8.940081214867153	8.840351277920547	8.832392484668746	9.024248911849297	8.89753669212028	8.725793725548005	8.844689141101606	8.84350787145226	8.927873552196779	8.795903991237697	8.825279813051477
SCO4306	8.02538672260261	8.368675461309124	8.186080069619946	8.40208116035317	8.277800687576237	7.845570524140058	7.989583548415575	7.971974185262506	8.230536184465837	8.09876360348768	8.674922947342383	8.235282529343296	8.538103412341592	8.293579626897404	8.317970518718994	8.502295417567318	8.084419361960695	8.177393984983805	8.694012182959991	8.662298134576455	8.740853729016989	8.448732092407537	8.598409870613914	8.571321925150398	7.844639926157498	8.250448315080533	8.58326037690206
SCO4307	7.37876546252366	7.897734163581672	8.139703197285	7.580150529238042	7.978445580126644	7.745805027220098	8.003829222838903	7.751379932837332	7.7906813192901305	8.05219291313967	7.594727918402081	7.9583521322372475	7.401674517065859	7.537248707329321	7.8278760165983625	7.581646450167958	7.591967769935472	7.983050739745016	7.642946333523569	7.6040514721410455	7.782976129197461	7.8852690046188085	7.575759600018525	7.412349526483887	7.474647646250314	7.584541148728149	7.935708317500065
SCO4308	7.2583908224963105	7.317378830755757	7.414512983527534	7.0846692715521105	7.239656430831988	7.442165658702069	7.323712990367992	7.569082748082156	7.5551848876384575	7.431118451761581	7.218487468661223	7.329268092211763	7.293921645710818	6.8811185451786585	7.346163878474854	7.161205676823093	7.51729326988159	7.270477205386465	7.448016054495585	7.40223850418794	7.461051332193563	7.618815319023591	6.891799955034704	7.419250684001156	7.335919730855878	7.2680302541598305	7.209509573173327
SCO4309	8.869304686372441	8.296961176682995	7.9434033081209545	8.427667910321272	7.750593946280441	7.92520399464468	7.718528758126838	8.125335903907223	8.310076552886738	7.745805027220098	8.277343175971708	7.870584883415554	8.2296439654775	7.972263011651185	7.502053870357896	8.080386498908334	8.250266573121449	7.811557344849062	8.448153468391071	8.40208116035317	8.460760414585035	7.999429022126472	8.365195009171977	8.553389720900489	8.141856394592354	8.335456770642347	8.263823146224876
SCO4310	7.16761966576824	7.0538583085634645	6.769929060341717	7.4069513625401	6.951990755367403	6.951990755367403	6.524461441603183	6.635857581157663	7.338115379964265	6.350674673968142	7.294743982648944	6.4507235918856	7.741956102513975	6.7019298842289725	6.762349700773354	6.982705995831614	6.317548345581296	6.137054737469106	7.394188661030921	7.271523781589811	7.5636249726083875	6.600795894550875	7.029718414141483	7.077413751450606	6.3959634740535165	7.082289326615219	6.546395183276466
SCO4311	10.738810474336915	10.079773269466891	9.96542292741784	10.466069822654225	9.837378675666601	9.987995130096984	10.037395671129024	10.02861461420736	9.851249473516576	10.665782518685756	9.949591369014346	9.982090956574995	9.990453651300891	9.76725822642531	9.888619988645122	9.854183205253749	9.865318181270208	9.861287877422921	10.402630648664209	10.06651341072298	9.820927242310123	10.156413887452704	9.846365719569517	9.81301082128184	9.910314686011503	9.950187044866905	9.899140198959799
SCO4312	6.916332958048163	7.118711655905972	7.285746294932526	7.390956725423327	6.728300918116722	6.921247648015391	7.441435074258775	6.891646851035008	6.888069478884954	7.643402971786436	7.057898815933758	7.572615415682075	7.148574289343095	6.79068991317318	7.071513011475085	7.100036030944349	6.588841220607797	7.301863700720978	6.982028492876359	6.85110254635034	7.1758150433197	7.7138987821235405	6.921247648015391	6.891799955034704	7.050944532781635	7.006450286917378	7.531597219678642
SCO4313	9.392599996905833	9.458170059410023	9.506213801176006	9.026086418255199	9.116582528575464	9.083714227157994	9.158737821614844	9.188412902225911	9.184516145815799	9.382048274104806	9.464965237026378	9.47453885737355	9.097965238982525	9.15580145043663	9.126432562186496	9.332608558003544	9.290529448736343	9.106471126474528	9.469666102316847	9.555813129071995	9.529291914519977	9.000592079036053	9.062266249306752	9.250784171799136	9.221306376475498	9.34386487152637	9.394861876342972
SCO4314	9.757858709361418	9.841234882821428	9.902805740878295	10.336220124081173	10.252703511745983	10.119111547816773	10.09914541471345	10.02710454989126	9.995564450347086	10.019787950786666	9.834134635317929	9.837378675666601	10.22144536763689	10.233592503126742	10.105831875720925	10.132977791018952	10.032650762423943	10.048999085374968	9.851249473516576	9.822088477946002	9.8918687285275	10.10051628789519	10.2241941204163	10.172745451502784	9.851249473516576	10.077189755754375	10.126154264753657
SCO4315	9.734581721596	9.701744423669503	9.786232772701688	9.99234398630421	9.787707301727053	9.896960189779685	9.784992075081947	9.63466273184036	9.810612527337627	9.721890568393604	9.787028829374195	9.681143465910989	9.984084323848915	9.812007150958657	9.620143637313788	9.659505005962707	9.694279203816865	9.574930801482468	9.672568273954015	9.743563427957772	9.769818671850839	9.813566362918914	9.755105267475564	9.616465241671808	9.616074226292543	9.647833851500582	9.692175011637598
SCO4316	8.927023491058165	9.010754837434696	9.448852597392436	8.482895202298034	9.279632969499774	9.362759666270122	9.590961016496582	9.450266250696044	8.921994934181038	9.796971337178451	8.90657162726264	9.624678374801587	8.075600649859714	9.076278181952215	9.338555806324448	9.29362789159915	9.294413408658128	9.617931361914833	9.015334370735081	8.912870350578883	8.984336885539937	9.071124955357272	9.261731422502434	9.101827607162171	9.25004524950024	9.103660302512527	9.385998650150297
SCO4317	7.482644774061767	6.90282333259598	6.099295077685413	6.447545291867558	6.144656032547039	6.283601456892194	6.008935431899715	6.494741953847989	7.076574729288243	5.846829067488573	7.155561455605674	5.910893518369229	6.867466041245817	6.633621321617959	6.553248304671476	6.571509482750538	6.971439247616816	6.068425324698597	7.636437928157794	7.251895707851463	6.873369657790639	5.389074698893492	6.576130080970676	7.504957306078613	7.050944532781635	6.847741906678454	6.2512380278172515
SCO4318	10.947312700659909	11.157446083139792	11.289797938563028	10.582108386716506	11.363488951242243	11.46011446663381	11.543913655189575	11.67777291768146	11.634077776708656	11.061032860635615	11.185703000524487	11.233489852214383	10.501226543604893	11.469823653236476	11.463050808140743	11.594944385036683	11.766723072924588	11.698867188877454	10.984255116050614	11.130733801075369	11.246068385097958	10.572479859461783	11.50623252137342	11.55731239282431	11.695162397673808	11.619760447524147	11.634077776708656
SCO4319	3.199051495407808	4.341339875667561	4.798635360512471	4.431213406401152	3.5906952837237673	3.559336343225224	3.708617064609021	4.129320613831947	5.514722180870899	5.208144795205245	4.283048786521107	4.444508696799569	3.725497230388335	3.950991981403808	4.278767792081998	4.341339875667561	3.864040288302405	3.6610335767736597	4.268962554880048	3.361712109696681	3.83887046596272	4.759573023997082	4.4223043899809955	3.379500146690741	3.8033607671511866	3.3101060871538706	3.9953490880846685
SCO4320	4.278767792081998	3.3553140251406477	3.4597855810555984	3.095416597858435	2.6304461817092903	4.022937323419321	3.2463601380055556	2.611506921033363	4.993426731047113	3.667150537521439	4.283048786521107	3.720440342822676	3.2414891304901152	2.856527321794643	3.2539270126373965	3.032946947666481	3.1338598515695093	3.2163407972227307	3.153455138329691	3.9679037899286063	3.9953490880846685	3.728710864740089	2.253601856780409	2.0543959938071756	3.6437175309345484	3.9679037899286063	3.611148718541094
SCO4321	9.802008105863461	10.357477620127902	10.611590939144143	9.357609532781629	10.03954074429215	9.90828479086287	10.338659321512335	9.921103849819213	9.805964652704086	10.97201821587361	10.475280782481349	10.750903527803375	9.332608558003544	10.24461982475805	10.509455178951196	10.553296750562257	9.989632975315983	10.575389968861979	10.636675361979943	10.682010934264609	10.78749910067542	10.682905124178154	10.634362238763252	10.579385136420182	9.827651725585877	10.356589363928366	10.768903115280526
SCO4322	10.742159171159507	10.923035231749918	10.902397580301567	10.74145417380405	10.978678536828253	10.729075696355434	10.846436778461129	10.794178203793097	10.694595677631025	11.059063449000124	10.955700899829425	11.089758661856543	10.75480617942366	11.080899641333497	11.006094888272923	11.038725380440058	10.776939983789793	10.902397580301567	10.883494552674534	11.04741469377697	10.97201821587361	10.967445669621412	11.149133002475278	10.98967901875137	10.908242620494894	10.927626587146293	11.052532244041203
SCO4323	8.44567156799854	9.227742466641004	9.178416508526741	9.250392381354628	8.89590010706078	8.826111383006586	9.035665318932033	8.68184564204576	8.74666664170643	9.073311495639981	9.337963231975209	9.23273984133461	9.17995480671919	9.19412960925358	9.14329792879564	9.150021202461259	8.809981085069746	8.980073943453865	9.249219026405907	9.300826458710102	9.355516091980817	9.250784171799136	9.054018945354585	9.062266249306752	8.708978969874	8.942426915060695	9.225256563332119
SCO4324	8.296538870799182	7.994255487312877	7.434809268912783	7.115937179229899	7.4500829011714	7.6713109921251235	7.021352300285238	7.658466607667241	8.029346969534235	6.828724681258937	7.948940640572287	7.226520990841759	7.800796499488765	7.366012324221305	6.919176157040578	7.565044585326144	7.700076313400542	7.003589601159839	8.085920114023821	8.153185538492494	7.9368829536521055	6.411764816418247	7.379344375550095	7.829322930074992	7.327109569255741	7.4500829011714	7.2339125483181395
SCO4325	11.049174504268361	10.911177500820216	10.90902280418765	11.578519935650743	10.944683717308106	10.779311130382666	10.663138898904256	10.587252880780419	10.672844258852653	11.184900689979235	11.061032860635615	10.984934618472728	11.612992525886318	11.164395902749382	10.906735896672515	10.748892929337305	10.828914500011331	10.568405275656133	11.213342617509808	11.128264619793551	11.053799136880315	11.554729375155025	11.164395902749382	10.930166421719877	10.859323359554123	10.77302334288524	10.478465811713964
SCO4326	9.885751887912324	10.31911233856269	10.389357837813874	9.851249473516576	9.600417582742853	9.837378675666601	9.899140198959799	9.87916549638521	9.920607110801345	10.051128246141552	10.348505705411275	10.489915693591477	9.882363377894473	9.698232186722917	9.8673976843674	9.810612527337627	9.89434264365221	9.93405629663685	10.112675118527708	10.361992353693354	10.400612753563104	9.822088477946002	9.613319178015633	9.810211384280663	9.673782042674823	9.849613108469647	9.83791349820274
SCO4327	8.166847814275233	9.004910881577043	9.019811706760123	8.680783041338184	8.571321925150398	8.513162092638053	8.510962294353316	8.156078353309432	8.490302322684997	8.807374834322484	9.76014979503338	9.596956598006201	9.40984202438424	9.083180000123427	9.02552516019303	9.332608558003544	8.18464262265464	8.844346692236215	9.62949486386853	9.824486263694057	9.931832443331944	9.59433854819857	9.429099850490763	9.142803605917988	7.810111268695918	8.492542804400529	9.050095860155484
SCO4328	11.578519935650743	11.774215896064632	11.783130156342786	11.802645070748804	11.235052014994835	11.344571446312877	11.406955611653798	11.59431056744714	11.624723654376274	11.688011739315815	11.824646256705535	11.953516476801427	11.878972005706276	11.401130126461663	11.414547832917997	11.552384628440132	11.69192832536865	11.66136167066955	11.749422133754344	11.9918766250683	11.999395218683068	11.919238539534657	11.440951919225249	11.472208385876183	11.501441157299654	11.55731239282431	11.461266387706615
SCO4329	9.314516092974122	9.62356904967059	9.833008861948265	10.005143464493859	9.697644106083375	9.504883518509747	9.92923528041468	9.384466872025957	9.276580173208442	10.12723663038236	9.611924704215763	10.015866595622704	9.929753626936375	9.946652277007443	9.922419429682181	9.865837489772677	9.483116508002613	10.08138181318723	9.764568934713658	9.734581721596	9.606844154000534	10.405127707678542	10.09981853991199	9.859871034004161	9.414433119944842	9.842511496630712	10.072304356110962
SCO4330	10.880734577254286	10.886455327201787	10.81588386393027	10.756324120586504	10.448332748725297	10.43567536349842	10.49788404010715	10.380118477496321	10.357477620127902	11.171922617499419	10.793132190429407	10.89933183208322	10.832741717195578	10.542785159995551	10.396906711502364	10.420842962838677	10.234728571841613	10.219861152213188	10.913117528538514	10.853747806042252	10.759563543464488	10.832172579325945	10.522761118625045	10.345844782397121	10.204060377720808	10.231635721912735	10.231635721912735
SCO4331	10.637397414209898	10.931572308120055	11.183006502483105	10.770581155042946	10.872265157707021	10.648483525104226	11.026926291864271	10.804102771356234	10.4985792826692	11.410981658543916	10.930869364919966	11.382901259483914	10.847321019735649	10.848812326701346	10.930166421719877	10.901590478558973	10.511008781879813	10.995248871820257	10.978678536828253	11.016475426886817	10.90595757753819	11.429227709861614	10.977650052842115	10.769431169565763	10.486499182638719	10.712901036818726	10.921619286311676
SCO4332	11.866100753850459	11.624723654376274	11.658599050166522	11.314607765418721	11.601815889799184	11.770326609570784	11.807061016646289	11.61698789436521	11.542275333056333	11.577025077714836	11.573958485144296	11.543913655189575	11.44304944892191	11.842531946800666	11.961066677693008	11.837512047928643	11.810064570556877	11.860524973760846	11.80800281301726	11.628407164231914	11.406955611653798	11.510833191572448	11.881973849155287	11.88047292743078	11.982484561548338	11.839823530883326	11.995213898819046
SCO4333	8.133443510673448	7.789782325320878	6.769929060341717	7.647012699039064	7.0538583085634645	7.065142278794286	6.710535566741875	6.8156046354823605	7.6031717229304885	6.103213264933026	7.797243734875929	6.567808048853367	7.757780906721432	6.8811185451786585	6.273761694687618	6.950991961083191	7.463760472122026	6.381392163638708	7.5549757556702675	7.665260669521384	7.722829223008456	6.347885042320193	6.657616373299955	7.537248707329321	6.916126651425845	6.773775157381284	6.373361412629556
SCO4334	7.861333121828899	7.853376582982152	8.128276937078523	7.780358665555893	8.063657432060545	7.938734192431816	8.313263932204944	8.16412856096315	7.650750160682441	8.09876360348768	7.883858192923563	8.182246510696064	7.478646900357503	7.959624205689035	7.9123747007659455	7.936015223792751	7.982767195044798	8.180009053133833	7.833160799797647	7.798503919246943	7.7279867427482465	7.682016985207621	7.861018589359429	7.8074003051962375	8.017430859975468	7.796757389114044	8.056271593446631
SCO4335	7.201432327316828	6.719361288013267	6.084004326912878	6.7579357582060515	6.592474549780432	5.1294327116559275	4.141962463779199	4.8539674031653295	6.4879885355137095	5.018655037451728	6.948738420349717	5.21885823476979	7.293921645710818	6.350145615594128	4.777644387874587	4.756642496745311	5.156717138469294	5.066845021665305	7.013677834214019	6.92222518568207	6.5072423215000725	5.867835167755739	6.48663947903798	5.9862096171548975	5.37335844025014	5.474358791184212	5.329730069153196
SCO4336	9.207016312222637	9.201863336887353	9.266478602350931	9.148741856403252	8.801836925199364	8.803589790656414	8.603221498287489	8.772475242615513	9.083180000123427	7.700076313400542	9.276580173208442	8.950314034684578	9.196995954280585	8.81792448241286	8.858574037214204	8.786888319823113	9.01254052006612	8.751645440261619	8.809542749136982	9.116582528575464	9.290323975231697	9.141488658688644	8.856361093433973	8.840004009817367	8.818046679221286	8.893204434167648	8.558810651371893
SCO4337	9.32697577441491	9.490409440093238	9.730399779511169	9.63559742479781	9.213171750373643	9.415853213501252	9.553124119746329	9.42822455143605	9.362759666270122	9.568110518497285	9.422511999609386	9.842511496630712	9.622161734777437	9.362759666270122	9.42822455143605	9.332608558003544	9.336346891248636	9.588752118849426	9.234368052204841	9.500906804625286	9.616465241671808	9.884696778004798	9.203950400398616	9.140106212322102	9.408027666537418	9.156477655387087	9.330231233616828
SCO4338	7.191655787835564	7.243800334966791	6.897885789322221	7.2624889418183916	6.277070156344795	6.467808817740957	6.447545291867558	6.494741953847989	7.184299115682691	6.932012113667801	7.432837586771285	6.704142638009156	7.348565768363347	6.908389272079568	6.706760828870631	6.710535566741875	6.63866315577815	6.747530948723746	7.433107591203738	7.463760472122026	7.450814949921114	7.442614636094785	6.6738894629932695	7.2588914120677925	6.509093413810141	6.9105329322269435	6.810776007924039
SCO4339	7.0538583085634645	7.0083848141116425	6.735634980966672	6.681110389874108	6.768549972080454	7.00161682574355	6.747530948723746	6.775661742624192	6.680212332605713	7.042897899405219	6.8509511772494935	6.613601900333611	6.763767685689362	6.79068991317318	6.6519075987514995	6.571509482750538	6.575038483331332	6.630803581803066	7.065142278794286	6.81194366613006	6.634163794801827	6.951491358225297	6.592474549780432	6.620783795508688	6.373519032997252	6.326820191532949	6.4562862358588085
SCO4340	10.831603441456314	10.657244081150692	10.863548751300085	10.104527280996784	11.068172155730068	10.705348605811945	10.589716083022513	10.532734131425752	10.529293401122587	10.825237586315188	10.880734577254286	10.945280634450988	10.284690106084332	11.066601182203549	10.806711749205402	10.631670588306806	10.59238706721559	10.627315030302192	10.761978124849204	10.731189823659989	10.756324120586504	10.11696361199133	10.913117528538514	10.651190286274685	10.863548751300085	10.696622232151435	10.689229109015521
SCO4341	6.751534814946013	6.495247114220186	5.492673098704586	4.9073849984541695	5.545530571054309	5.495634678068003	5.334878272250512	5.446489994396525	6.24523658562589	5.270477068787426	6.553248304671476	5.495634678068003	5.471489400512829	5.2966723432187734	5.164814799922236	5.354759233201301	5.415224788980148	5.001670910049737	6.604448336307377	6.520188189177102	6.177544278570286	4.689182303288834	5.271734377377178	5.066491154573681	5.457382029019113	5.70676303660654	5.282735655616866
SCO4342	8.310789766833597	7.816398372946761	7.299880140840476	7.147900464876103	7.8731337133387616	7.836926613165913	7.330708922840152	7.651337244806996	7.856293653781858	7.054141774213221	7.978445580126644	7.564658172479124	7.618815319023591	7.750986939558887	7.329981012318524	7.6850339573294395	7.8941115251782445	7.24496119852742	7.972551838039864	7.91632866797025	8.081809908516929	6.37200600448363	7.63696618699592	8.012925275394103	7.629729000883587	7.664893753702315	7.2339125483181395
SCO4343	6.28064235307966	5.625030993944138	4.456532055270728	3.2498086344644994	4.540339590661119	4.404738853522451	4.4223043899809955	4.420163971381026	5.162693903847673	4.951544216280088	6.0979909675836215	3.982243345677293	5.288627697504607	4.785407034355696	4.069582808944316	4.795625988412408	4.4871688245855434	3.339065943320464	6.003811583886943	5.752040783349006	3.9953490880846685	3.728710864740089	4.4223043899809955	4.426530394986908	3.8033607671511866	3.50209380283391	4.125948868076261
SCO4344	8.107478964204503	7.600817125392771	6.976466548597067	7.429891267777024	7.289310135401322	7.309628165652741	7.041794872738395	7.326986734212547	7.224215842118928	7.083361523614538	7.4529160723220755	7.351706487217698	7.266855056033082	7.090388909340076	7.167491528473057	7.051440111999271	7.399801975479816	7.141945989923435	7.813736147111349	7.690923405635841	7.501515343662263	6.661686787233957	7.434138847483688	7.28076692454562	7.395863742886479	7.13003620065665	6.636547395277135
SCO4345	7.2583908224963105	6.295597284734902	5.8710368044013475	6.611075170315194	6.197466420944163	6.327300614728485	6.415452595422998	6.367939630935494	6.680212332605713	5.783107284118888	6.714383384237932	5.998223907413587	7.014385568397268	5.944522063098181	5.968166304197678	6.4200335305663625	6.356285167463723	6.013748999159032	6.808924412215585	6.706277267654873	6.691187880352373	5.750668856138205	6.299385494950538	6.468145642886503	6.3959634740535165	6.227749047724332	5.566141343432218
SCO4346	11.410981658543916	11.299884977595969	11.341502811546937	11.445821724212959	11.430548013048783	11.298321217138197	11.162309129165646	11.230827206249193	11.28415385772221	11.386113183782488	11.401130126461663	11.327703936821276	11.604423756690451	11.550202126093792	11.255826701288004	11.127322629942839	11.3341241649819	11.302235200545926	11.410981658543916	11.3586718456015	11.360699422230853	11.461266387706615	11.414547832917997	11.308666336852468	11.191643602160918	11.193469152166585	11.120516045862354
SCO4347	6.9376734920862155	6.394756691591908	6.002832549898548	6.80659055502087	6.534509879540218	5.832594946247653	5.349817998380226	5.545530571054309	6.212663181911444	4.918034330677347	6.8738716698691	5.944003278354299	7.788594581673296	6.810776007924039	5.74580957841418	5.585752979454953	5.8150105277821424	5.623983150826243	6.777429733812497	6.6559050788944125	6.837762106820505	6.040175742377464	6.576130080970676	6.216864069974912	5.15391535999216	5.211015059146941	5.401157894871671
SCO4348	8.638756199597202	8.497700567279729	8.893653791928328	9.267132220180763	9.123470212437539	8.460760414585035	8.655111546405806	8.64467500157315	7.671750367695908	8.703218365209999	8.453931244154425	9.290323975231697	9.328154473891601	9.160670430632432	8.648449562957689	8.518647940097527	8.578524594127735	9.072401416071019	8.490302322684997	8.406421503315503	8.449219948236045	9.294863737497762	8.828278425090572	8.158383904027982	8.586475396205701	8.510962294353316	8.859657383629774
SCO4349	8.851989732003751	8.970548022267002	9.223511033813882	9.538096174698618	9.331010848804123	8.393073207791168	8.6261016129361	8.662815798002196	8.081424658972875	9.139270836254923	8.8138989964509	9.420441983453816	9.777580554739966	9.337370657625968	8.694816654372719	8.546403113395424	8.689257115872985	8.875234301660733	8.889384524580912	8.723749684474534	8.723112786021725	9.640142995856916	9.071124955357272	8.363426500647094	8.76610291294922	8.657399277438266	8.770559086923697
SCO4350	8.826942952961694	9.170771723298781	9.339866454991158	9.752457327967766	9.260175186047599	8.079415356747308	8.444764950644696	8.426588004594665	7.93456945886991	8.975694369894049	9.129618842484902	9.616898284908267	10.215733890974288	9.418062214111078	8.47901824592411	8.230429955400112	8.489875629402185	8.844346692236215	9.14329792879564	8.896407667611275	8.876131739120549	9.94374104277032	9.236645890222837	8.20938226715051	8.485245942713947	8.392254515098827	8.699748192462064
SCO4351	7.457488101491599	6.875436251643604	5.775965796399258	6.095967439562257	6.506229751438683	6.267346764544799	6.205971280512495	6.509093413810141	6.951990755367403	6.340018465605875	7.137322973869366	6.445680804713557	6.667561281916008	6.774394188019352	6.6105854324198	6.468145642886503	6.502197847755372	6.216283015555828	7.271125629898792	7.2791611989400575	6.758336368047216	5.919924946893863	6.523577593216653	6.81830166453606	6.509093413810141	6.394010123865915	5.9604168545525535
